,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
365,221,2447.425635,1.4739999999999999e-33,2.783e-08.0311.0310,3003.73830.270.000000,2,1,S,18q,344440,4,3,2,1,1,0,246.0,222.0
366,222,2447.985897,1.853e-31,1.429e-05.0274.0270,806.96980.200.000000,1,0,S,20q,344440,4,3,2,1,1,0,1476.0,1476.0
367,221,2448.368877,1.6259999999999999e-28,1.325e-08.0396.0400,417.56110.520.000000,1,0,S,14q,344440,4,3,2,1,1,0,198.0,174.0
368,221,2452.082649,2.846e-39,4.443e-08.0273.0270,5708.45800.200.000000,3,2,S,23q,344440,4,3,2,1,1,0,153.0,141.0
369,221,2454.5270649999998,5.472e-34,2.850e-08.0291.0290,3078.52490.200.000000,2,1,S,19q,344440,4,3,2,1,1,0,129.0,117.0
370,222,2454.858028,1.331e-31,1.440e-05.0273.0270,887.56270.200.000000,1,0,S,21q,344440,4,3,2,1,1,0,1548.0,1548.0
371,221,2455.70111,6.585e-29,1.360e-08.0375.0370,477.17140.470.000000,1,0,S,15q,344440,4,3,2,1,1,0,105.0,93.0
372,221,2458.905819,3.8189999999999996e-39,4.545e-08.0273.0270,5801.96980.200.000000,3,2,S,24q,344440,4,3,2,1,1,0,318.0,294.0
373,221,2461.587938,7.953999999999999e-34,2.918e-08.0274.0270,3157.22980.200.000000,2,1,S,20q,344440,4,3,2,1,1,0,270.0,246.0
374,222,2461.691293,9.365999999999999e-32,1.450e-05.0273.0270,971.97310.200.000000,1,0,S,22q,344440,4,3,2,1,1,0,1620.0,1620.0
375,221,2462.994022,1.042e-28,1.395e-08.0354.0350,540.74430.410.000000,1,0,S,16q,344440,4,3,2,1,1,0,222.0,198.0
376,221,2465.6869,1.255e-39,4.646e-08.0273.0270,5899.34970.200.000000,3,2,S,25q,344440,4,3,2,1,1,0,165.0,153.0
377,222,2468.485429,6.459999999999999e-32,1.461e-05.0273.0270,1060.19820.200.000000,1,0,S,23q,344440,4,3,2,1,1,0,1692.0,1692.0
378,221,2468.607972,2.83e-34,2.988e-08.0273.0270,3239.85010.200.000000,2,1,S,21q,344440,4,3,2,1,1,0,141.0,129.0
379,221,2470.247334,4.033e-29,1.431e-08.0332.0330,608.27760.340.000000,1,0,S,17q,344440,4,3,2,1,1,0,117.0,105.0
380,221,2472.425612,1.617e-39,4.750e-08.0273.0270,6000.59430.200.000000,3,2,S,26q,344440,4,3,2,1,1,0,342.0,318.0
381,222,2475.2401760000002,4.364e-32,1.471e-05.0273.0270,1152.23490.200.000000,1,0,S,24q,344440,4,3,2,1,1,0,1764.0,1764.0
382,221,2475.586887,3.943e-34,3.058e-08.0273.0270,3326.38290.200.000000,2,1,S,22q,344440,4,3,2,1,1,0,294.0,270.0
383,221,2477.460767,6.104e-29,1.467e-08.0311.0310,679.76900.270.000000,1,0,S,18q,344440,4,3,2,1,1,0,246.0,222.0
384,222,2481.9552719999997,2.89e-32,1.482e-05.0273.0270,1248.08020.200.000000,1,0,S,25q,344440,4,3,2,1,1,0,1836.0,1836.0
385,221,2482.524403,1.345e-34,3.128e-08.0273.0270,3416.82530.200.000000,2,1,S,23q,344440,4,3,2,1,1,0,153.0,141.0
386,221,2484.634043,2.26e-29,1.503e-08.0291.0290,755.21600.200.000000,1,0,S,19q,344440,4,3,2,1,1,0,129.0,117.0
387,222,2488.630455,1.8759999999999998e-32,1.492e-05.0273.0270,1347.73100.200.000000,1,0,S,26q,344440,4,3,2,1,1,0,1908.0,1908.0
388,221,2489.420239,1.7979999999999998e-34,3.201e-08.0273.0270,3511.17410.200.000000,2,1,S,24q,344440,4,3,2,1,1,0,318.0,294.0
389,221,2491.766881,3.2739999999999995e-29,1.539e-08.0274.0270,834.61610.200.000000,1,0,S,20q,344440,4,3,2,1,1,0,270.0,246.0
390,222,2495.265464,1.194e-32,1.503e-05.0273.0270,1451.18370.200.000000,1,0,S,27q,344440,4,3,2,1,1,0,1980.0,1980.0
391,221,2496.2741140000003,5.885e-35,3.273e-08.0273.0270,3609.42590.200.000000,2,1,S,25q,344440,4,3,2,1,1,0,165.0,153.0
392,221,2498.859003,1.161e-29,1.576e-08.0273.0270,917.96630.200.000000,1,0,S,21q,344440,4,3,2,1,1,0,141.0,129.0
393,222,2501.860038,7.446e-33,1.514e-05.0273.0270,1558.43510.200.000000,1,0,S,28q,344440,4,3,2,1,1,0,2052.0,2052.0
394,221,2503.085747,7.548999999999999e-35,3.346e-08.0273.0270,3711.57730.200.000000,2,1,S,26q,344440,4,3,2,1,1,0,342.0,318.0
395,221,2505.910129,1.612e-29,1.613e-08.0273.0270,1005.26390.200.000000,1,0,S,22q,344440,4,3,2,1,1,0,294.0,270.0
396,222,2508.413914,4.5559999999999995e-33,1.525e-05.0273.0270,1669.48140.200.000000,1,0,S,29q,344440,4,3,2,1,1,0,2124.0,2124.0
397,221,2509.854856,2.372e-35,3.420e-08.0273.0270,3817.62480.200.000000,2,1,S,27q,344440,4,3,2,1,1,0,177.0,165.0
398,221,2512.919981,5.477e-30,1.650e-08.0273.0270,1096.50590.200.000000,1,0,S,23q,344440,4,3,2,1,1,0,153.0,141.0
399,222,2514.92683,2.7339999999999996e-33,1.536e-05.0273.0270,1784.31910.200.000000,1,0,S,30q,344440,4,3,2,1,1,0,2196.0,2196.0
400,221,2516.581162,2.9219999999999995e-35,3.495e-08.0273.0270,3927.56450.200.000000,2,1,S,28q,344440,4,3,2,1,1,0,366.0,342.0
401,221,2519.888277,7.291e-30,1.688e-08.0273.0270,1191.68900.200.000000,1,0,S,24q,344440,4,3,2,1,1,0,318.0,294.0
402,222,2521.398525,1.6079999999999997e-33,1.546e-05.0273.0270,1902.94410.200.000000,1,0,S,31q,344440,4,3,2,1,1,0,2268.0,2268.0
403,221,2523.264381,8.817e-36,3.571e-08.0273.0270,4041.39280.200.000000,2,1,S,29q,344440,4,3,2,1,1,0,189.0,177.0
404,221,2526.814738,2.377e-30,1.727e-08.0273.0270,1290.81000.200.000000,1,0,S,25q,344440,4,3,2,1,1,0,165.0,153.0
405,222,2527.828736,9.278e-34,1.557e-05.0273.0270,2025.35250.200.000000,1,0,S,32q,344440,4,3,2,1,1,0,2340.0,2340.0
406,221,2529.9042329999997,1.0429999999999998e-35,3.646e-08.0273.0270,4159.10550.200.000000,2,1,S,30q,344440,4,3,2,1,1,0,390.0,366.0
407,221,2533.699085,3.035e-30,1.765e-08.0273.0270,1393.86550.200.000000,1,0,S,26q,344440,4,3,2,1,1,0,342.0,318.0
408,222,2534.217202,5.25e-34,1.568e-05.0273.0270,2151.54030.200.000000,1,0,S,33q,344440,4,3,2,1,1,0,2412.0,2412.0
409,221,2536.500436,3.0249999999999994e-36,3.725e-08.0273.0270,4280.69860.200.000000,2,1,S,31q,344440,4,3,2,1,1,0,201.0,189.0
410,221,2540.541038,9.495999999999998e-31,1.804e-08.0273.0270,1500.85180.200.000000,1,0,S,27q,344440,4,3,2,1,1,0,177.0,165.0
411,222,2540.5636600000003,2.9139999999999997e-34,1.579e-05.0273.0270,2281.50340.200.000000,1,0,S,34q,344440,4,3,2,1,1,0,2484.0,2484.0
412,221,2543.0527079999997,3.44e-36,3.804e-08.0273.0270,4406.16770.200.000000,2,1,S,32q,344440,4,3,2,1,1,0,414.0,390.0
413,222,2546.867847,1.5869999999999997e-34,1.591e-05.0273.0270,2415.23710.200.000000,1,0,S,35q,344440,4,3,2,1,1,0,2556.0,2556.0
414,221,2547.340316,1.164e-30,1.844e-08.0273.0270,1611.76520.200.000000,1,0,S,28q,344440,4,3,2,1,1,0,366.0,342.0
415,221,2549.5607670000004,9.585999999999999e-37,3.883e-08.0273.0270,4535.50860.200.000000,2,1,S,33q,344440,4,3,2,1,1,0,213.0,201.0
416,222,2553.1295010000003,8.481999999999999e-35,1.602e-05.0273.0270,2552.73680.200.000000,1,0,S,36q,344440,4,3,2,1,1,0,2628.0,2628.0
417,221,2554.096639,3.4969999999999997e-31,1.884e-08.0273.0270,1726.60190.200.000000,1,0,S,29q,344440,4,3,2,1,1,0,189.0,177.0
418,221,2556.024331,1.0479999999999999e-36,3.965e-08.0273.0270,4668.71660.200.000000,2,1,S,34q,344440,4,3,2,1,1,0,438.0,414.0
419,222,2559.34836,4.4439999999999996e-35,1.613e-05.0273.0270,2693.99850.200.000000,1,0,S,37q,344440,4,3,2,1,1,0,2700.0,2700.0
420,221,2560.809727,4.117e-31,1.925e-08.0273.0270,1845.35800.200.000000,1,0,S,30q,344440,4,3,2,1,1,0,390.0,366.0
421,221,2562.4431170000003,2.807e-37,4.045e-08.0273.0270,4805.78700.200.000000,2,1,S,35q,344440,4,3,2,1,1,0,225.0,213.0
422,222,2565.524161,2.2859999999999998e-35,1.624e-05.0273.0270,2839.01680.200.000000,1,0,S,38q,344440,4,3,2,1,1,0,2772.0,2772.0
423,221,2567.4792989999996,1.188e-31,1.967e-08.0273.0270,1968.02930.200.000000,1,0,S,31q,344440,4,3,2,1,1,0,201.0,189.0
424,221,2568.816844,2.95e-37,4.128e-08.0273.0270,4946.71520.200.000000,2,1,S,36q,344440,4,3,2,1,1,0,462.0,438.0
425,222,2571.656641,1.1529999999999999e-35,1.636e-05.0273.0270,2987.78740.200.000000,1,0,S,39q,344440,4,3,2,1,1,0,2844.0,2844.0
426,221,2574.1050760000003,1.343e-31,2.007e-08.0273.0270,2094.61150.200.000000,1,0,S,32q,344440,4,3,2,1,1,0,414.0,390.0
427,221,2575.1452289999997,7.6e-38,4.211e-08.0273.0270,5091.49610.200.000000,2,1,S,37q,344440,4,3,2,1,1,0,237.0,225.0
428,222,2577.7455370000002,5.7099999999999996e-36,1.647e-05.0273.0270,3140.30490.200.000000,1,0,S,40q,344440,4,3,2,1,1,0,2916.0,2916.0
429,221,2580.686776,3.7219999999999995e-32,2.049e-08.0273.0270,2225.10030.200.000000,1,0,S,33q,344440,4,3,2,1,1,0,213.0,201.0
430,221,2581.4279899999997,7.682e-38,4.295e-08.0273.0270,5240.12460.200.000000,2,1,S,38q,344440,4,3,2,1,1,0,486.0,462.0
431,221,2587.224119,4.046e-32,2.093e-08.0273.0270,2359.49110.200.000000,1,0,S,34q,344440,4,3,2,1,1,0,438.0,414.0
432,221,2587.664842,1.904e-38,4.381e-08.0273.0270,5392.59550.200.000000,2,1,S,39q,344440,4,3,2,1,1,0,249.0,237.0
433,221,2593.7168239999996,1.078e-32,2.136e-08.0273.0270,2497.77920.200.000000,1,0,S,35q,344440,4,3,2,1,1,0,225.0,213.0
434,221,2593.855504,1.8509999999999998e-38,4.467e-08.0273.0270,5548.90350.200.000000,2,1,S,40q,344440,4,3,2,1,1,0,510.0,486.0
435,221,2599.9996929999998,4.414e-39,4.555e-08.0273.0270,5709.04310.200.000000,2,1,S,41q,344440,4,3,2,1,1,0,261.0,249.0
